Country,Year,Code,Lung Cancer Per Capita,Emissions Per Capita
Mauritius,2000,MUS,9.461996009682586e-05,2.265934097413961e-06
Mauritius,2001,MUS,0.00010106753345978013,2.39205474940378e-06
Mauritius,2002,MUS,0.00010354347599784496,2.3937553803229396e-06
Mauritius,2003,MUS,0.00010766125575875455,2.5214402861451987e-06
Mauritius,2004,MUS,0.00010825308414475641,2.529684202250117e-06
Mauritius,2005,MUS,0.00010868294644267392,2.6818036008838563e-06
Mauritius,2006,MUS,0.00010971177775292626,2.939523304775704e-06
Mauritius,2007,MUS,0.00011132636722247768,2.9734549825351113e-06
Mauritius,2008,MUS,0.00011501786313389132,3.027512597247374e-06
Mauritius,2009,MUS,0.00011600719584040454,2.972488213758058e-06
Mauritius,2010,MUS,0.00011633749416186821,3.129520153550864e-06
Mauritius,2011,MUS,0.0001167835109118144,3.1274381110248767e-06
Mauritius,2012,MUS,0.00011881678621080643,3.1567042126569217e-06
Mexico,1990,MEX,6.702861065534311e-05,3.879597338868562e-06
Mexico,1991,MEX,6.732969876581246e-05,3.960729941640588e-06
Mexico,1992,MEX,6.854998879674606e-05,3.915375335362266e-06
Mexico,1993,MEX,6.966733930038006e-05,3.901595766626954e-06
Mexico,1994,MEX,7.024210854842919e-05,3.980416381360309e-06
Mexico,1995,MEX,7.082650249797787e-05,3.685652856056712e-06
Mexico,1996,MEX,7.017763651007509e-05,3.7752933495533272e-06
Mexico,1997,MEX,7.082220931620922e-05,3.9561338991384e-06
Mexico,1998,MEX,7.087009969600902e-05,4.098005910985061e-06
Mexico,1999,MEX,6.97614247227975e-05,4.0537418613271774e-06
Mexico,2000,MEX,6.842154981123479e-05,4.0467194767708284e-06
Mexico,2001,MEX,6.770522628020635e-05,4.132007283959819e-06
Mexico,2002,MEX,6.853146285513352e-05,4.082239427832836e-06
Mexico,2003,MEX,6.905067753974909e-05,4.2737513853574435e-06
Mexico,2004,MEX,6.828266298710849e-05,4.221975703821759e-06
Mexico,2005,MEX,6.919261625887468e-05,4.400442148501132e-06
Mexico,2006,MEX,6.73719534378383e-05,4.4585978866050705e-06
Mexico,2007,MEX,6.587224627711743e-05,4.43004285764159e-06
Mexico,2008,MEX,6.706755652569982e-05,4.494524927768046e-06
Mexico,2009,MEX,6.715165982664945e-05,4.285506576404878e-06
Mexico,2010,MEX,6.661717761624939e-05,4.121324257535392e-06
Mexico,2011,MEX,6.577576684061454e-05,4.241461242725732e-06
Mexico,2012,MEX,6.568273867556947e-05,4.332987061593547e-06
Moldova,1990,MDA,0.0004115382727046525,1.231779399577475e-05
Moldova,1991,MDA,0.00041704250759280374,9.934131460609913e-06
Moldova,1992,MDA,0.00038930612567931197,7.0499764586955125e-06
Moldova,1993,MDA,0.0003894537805182638,5.326651353679907e-06
Moldova,1994,MDA,0.0004386989821690027,4.187568005634211e-06
Moldova,1995,MDA,0.0004408028789110118,3.862049979683056e-06
Moldova,1996,MDA,0.00040205821002526726,3.965364149407609e-06
Moldova,1997,MDA,0.00033591036066793055,2.4864836792372192e-06
Moldova,1998,MDA,0.0003077664728145387,2.1953457092074994e-06
Moldova,1999,MDA,0.00030367320991925946,1.5984790941991154e-06
Moldova,2000,MDA,0.0002995078302904808,1.2216607149939753e-06
Moldova,2001,MDA,0.0002994043797493947,1.2976058338630668e-06
Moldova,2002,MDA,0.0003011547342244327,1.3916867745076656e-06
Moldova,2003,MDA,0.0003105170666279048,1.5170401743181141e-06
Moldova,2004,MDA,0.00031504616189167,1.5930204974200828e-06
Moldova,2005,MDA,0.0003430281350716601,1.7090943705142117e-06
Moldova,2006,MDA,0.0003421479851730339,1.7458537359157534e-06
Moldova,2007,MDA,0.0003459880458156928,1.7320932860499204e-06
Moldova,2008,MDA,0.00034827916351352624,1.809230443180206e-06
Moldova,2009,MDA,0.00035222666517288593,1.5843541125912805e-06
Moldova,2010,MDA,0.000374085992857627,1.6877384837794345e-06
Moldova,2011,MDA,0.0003322047797408955,1.7285894111893632e-06
Moldova,2012,MDA,0.00033878861583512917,1.6661336268198987e-06
Mongolia,1990,MNG,0.0001657384916858399,4.529891974444732e-06
Mongolia,1991,MNG,0.00016821844258178237,5.436079737209198e-06
Mongolia,1992,MNG,0.0001712994608078537,4.892753121626975e-06
Mongolia,1993,MNG,0.00017546624070446736,4.0492355452623005e-06
Mongolia,1994,MNG,0.00018086248641109533,3.4172226060282165e-06
Mongolia,1995,MNG,0.00018729641270307174,3.3630638354845272e-06
Mongolia,1996,MNG,0.00018094153726316094,3.3666961811735345e-06
Mongolia,1997,MNG,0.00017353041274748915,3.197243983573568e-06
Mongolia,1998,MNG,0.00016664519143936256,3.1688345166284983e-06
Mongolia,1999,MNG,0.00016008789431942838,3.083232035735816e-06
Mongolia,2000,MNG,0.00015422331268444162,3.0322022342908692e-06
Mongolia,2001,MNG,0.00015241714821760566,3.1561736001886274e-06
Mongolia,2002,MNG,0.00015265703649097238,3.285701973489317e-06
Mongolia,2003,MNG,0.0001517008153536683,3.1516435428583237e-06
Mongolia,2004,MNG,0.0001498722503092064,3.3495944953976613e-06
Mongolia,2005,MNG,0.00014797207949188338,3.3271815430662436e-06
Mongolia,2006,MNG,0.00014760992262639457,3.5956241220311776e-06
Mongolia,2007,MNG,0.0001464077978832864,4.5892058121546195e-06
Mongolia,2008,MNG,0.00014601545905348255,4.524792065870707e-06
Mongolia,2009,MNG,0.00014690315669515242,4.884808376454459e-06
Mongolia,2010,MNG,0.0001486895621494013,5.09610215650578e-06
Mongolia,2011,MNG,0.00015034581400891713,7.787299129936609e-06
Mongolia,2012,MNG,0.0001509203657565727,1.2534196477589299e-05
Montenegro,1990,MNE,0.0004367636231554227,3.1586880660716523e-06
Montenegro,1991,MNE,0.0004471747956284333,2.231971405275858e-06
Montenegro,1992,MNE,0.00046175756841233427,2.437526704310158e-06
Montenegro,1993,MNE,0.00047614191159840697,2.12009767769638e-06
Montenegro,1994,MNE,0.0004922952068159551,2.0554066232791234e-06
Montenegro,1995,MNE,0.0005074379766949153,2.169870788867964e-06
Montenegro,1996,MNE,0.0005174955391381057,2.541712561149454e-06
Montenegro,1997,MNE,0.0005299668693398085,2.739527825173907e-06
Montenegro,1998,MNE,0.0005507091995221028,2.892364505267731e-06
Montenegro,1999,MNE,0.0005732836675187004,1.9997623766297417e-06
Montenegro,2000,MNE,0.0005847278289114803,2.5139978510620713e-06
Montenegro,2001,MNE,0.0005811148751459114,2.744975625175958e-06
Montenegro,2002,MNE,0.0005809828436870724,2.896306827498901e-06
Montenegro,2003,MNE,0.0005865552149634064,3.0855705109045563e-06
Montenegro,2004,MNE,0.0005891752258487364,3.3280639370802787e-06
Montenegro,2005,MNE,0.0005931968265932559,2.8503128149109256e-06
Montenegro,2006,MNE,0.0005903695062802325,3.354062029998781e-06
Montenegro,2007,MNE,0.0005828840323117516,3.3375344022731888e-06
Montenegro,2008,MNE,0.000572981532135326,4.222422844583763e-06
Montenegro,2009,MNE,0.0005672838638252999,2.7200263952100455e-06
Montenegro,2010,MNE,0.0005695874581065111,3.909903975926177e-06
Montenegro,2011,MNE,0.000573663971364939,3.882163401760098e-06
Montenegro,2012,MNE,0.000577694330173493,3.5659884531284993e-06
Morocco,1990,MAR,8.18104215432179e-05,9.074993608270365e-07
Morocco,1991,MAR,8.185596145970862e-05,9.47978442363906e-07
Morocco,1992,MAR,8.18809276178319e-05,9.738632152939551e-07
Morocco,1993,MAR,8.25453523700383e-05,1.0376687487941637e-06
Morocco,1994,MAR,8.199573464181567e-05,1.0733639775752205e-06
Morocco,1995,MAR,8.187894938946688e-05,1.0808759020247642e-06
Morocco,1996,MAR,8.197627031396944e-05,1.0935375866144836e-06
Morocco,1997,MAR,8.201856552941079e-05,1.0941872426143508e-06
Morocco,1998,MAR,8.24381215699221e-05,1.1111597025384264e-06
Morocco,1999,MAR,8.310306779675635e-05,1.1351695498281809e-06
Morocco,2000,MAR,8.356959937718914e-05,1.1626585941263373e-06
Morocco,2001,MAR,8.502483911478072e-05,1.27222860676893e-06
Morocco,2002,MAR,8.610071590440961e-05,1.2731731619237126e-06
Morocco,2003,MAR,8.804182797971901e-05,1.2329251242445113e-06
Morocco,2004,MAR,8.994655591118141e-05,1.4059661124175388e-06
Morocco,2005,MAR,9.208202688086994e-05,1.467564169995027e-06
Morocco,2006,MAR,9.376296786607554e-05,1.4999962053670898e-06
Morocco,2007,MAR,9.556438037100491e-05,1.5660772180174498e-06
Morocco,2008,MAR,9.750475935002606e-05,1.623805689598404e-06
Morocco,2009,MAR,9.97377746074424e-05,1.5872399035829398e-06
Morocco,2010,MAR,0.0001022781850471271,1.6745857406152775e-06
Morocco,2011,MAR,0.00010423213934092942,1.667521818747491e-06
Morocco,2012,MAR,0.00010640415503411488,1.707641263151431e-06
Mozambique,1990,MOZ,2.088218018336434e-05,7.432172339539663e-08
Mozambique,1991,MOZ,2.08685558662874e-05,6.996384900275971e-08
Mozambique,1992,MOZ,2.1190701881271177e-05,7.513982352457113e-08
Mozambique,1993,MOZ,2.1557040469641046e-05,8.388171857267934e-08
Mozambique,1994,MOZ,2.1146661599009126e-05,7.239564100089901e-08
Mozambique,1995,MOZ,2.0815666179111922e-05,7.11126059084966e-08
Mozambique,1996,MOZ,2.112434558970638e-05,6.79007681370247e-08
Mozambique,1997,MOZ,2.15058123716387e-05,7.083019907607705e-08
Mozambique,1998,MOZ,2.1709009723045795e-05,6.570242793987779e-08
Mozambique,1999,MOZ,2.194145114403463e-05,6.738667726234093e-08
Mozambique,2000,MOZ,2.244046689915668e-05,7.439821189233421e-08
Mozambique,2001,MOZ,2.2224575735662635e-05,8.528720825240896e-08
Mozambique,2002,MOZ,2.251075881684815e-05,8.221778228190656e-08
Mozambique,2003,MOZ,2.2638273128430167e-05,9.670822902091725e-08
Mozambique,2004,MOZ,2.300718444435835e-05,9.464477003145715e-08
Mozambique,2005,MOZ,2.3625085974973965e-05,8.756063619254238e-08
Mozambique,2006,MOZ,2.4081326194245347e-05,9.238154238366912e-08
Mozambique,2007,MOZ,2.461566925101853e-05,1.0285771776272498e-07
Mozambique,2008,MOZ,2.4964913519541327e-05,9.978832780337946e-08
Mozambique,2009,MOZ,2.5380180004510478e-05,1.0870628694288722e-07
Mozambique,2010,MOZ,2.5902803808470787e-05,1.141795799490182e-07
Mozambique,2011,MOZ,2.5938872034296025e-05,1.3074801999510025e-07
Mozambique,2012,MOZ,2.5980635064808892e-05,1.2474593785404385e-07
Myanmar,1990,MMR,0.00015582594633910257,1.0563008021560738e-07
Myanmar,1991,MMR,0.00015692108564555927,1.0170505878081784e-07
Myanmar,1992,MMR,0.000157898250011464,1.174144467845567e-07
Myanmar,1993,MMR,0.00015904490962566508,1.2690223689873784e-07
Myanmar,1994,MMR,0.00016015645688041667,1.4634794737637848e-07
Myanmar,1995,MMR,0.00016097748776089732,1.6108320985361397e-07
Myanmar,1996,MMR,0.00016214494764328396,1.6587008714132706e-07
Myanmar,1997,MMR,0.00016401103980924608,1.6930983834593458e-07
Myanmar,1998,MMR,0.00016630540418052445,1.8052027594008785e-07
Myanmar,1999,MMR,0.00016868005567115724,1.982598944674212e-07
Myanmar,2000,MMR,0.00017158259571299186,2.235347794469064e-07
Myanmar,2001,MMR,0.00017500001054008115,1.9193118322342456e-07
Myanmar,2002,MMR,0.00017917640784049477,1.9978121881066422e-07
Myanmar,2003,MMR,0.0001826563694843522,2.119193143730477e-07
Myanmar,2004,MMR,0.00018635285797087637,2.643304345056025e-07
Myanmar,2005,MMR,0.00019020397189944757,2.4141017718142964e-07
Myanmar,2006,MMR,0.0001925848868686782,2.6574355735870245e-07
Myanmar,2007,MMR,0.00019540972329257984,2.641724446367699e-07
Myanmar,2008,MMR,0.0001994458192109804,1.9966637858646815e-07
Myanmar,2009,MMR,0.00020391364817280686,2.0734494868148325e-07
Myanmar,2010,MMR,0.0002083931933088684,2.6480784308262876e-07
Myanmar,2011,MMR,0.00021293140839869894,3.0202181677735556e-07
Myanmar,2012,MMR,0.00021792184902739916,2.3541400391113296e-07
Namibia,1990,NAM,2.4702861730110278e-05,0.0
Namibia,1991,NAM,2.4484205042748146e-05,7.454219608834875e-07
Namibia,1992,NAM,2.451988290242713e-05,7.871014793180756e-07
Namibia,1993,NAM,2.4299665857306167e-05,9.197408456823729e-07
Namibia,1994,NAM,2.4505974472055227e-05,1.0086027839217067e-06
Namibia,1995,NAM,2.492946366258246e-05,1.0087942343509597e-06
Namibia,1996,NAM,2.567477342724473e-05,1.043643102760738e-06
Namibia,1997,NAM,2.6117270413797912e-05,1.0451618847158292e-06
Namibia,1998,NAM,2.6806372637968883e-05,1.046885485954977e-06
Namibia,1999,NAM,2.7615658803437258e-05,9.354313191926792e-07
Namibia,2000,NAM,2.8499655667152797e-05,8.82192199505151e-07
Namibia,2001,NAM,2.7595131948791265e-05,1.0835670291240798e-06
Namibia,2002,NAM,2.7031096390039846e-05,9.467875723117248e-07
Namibia,2003,NAM,2.7228125074069724e-05,9.832261769581163e-07
Namibia,2004,NAM,2.7107349838043195e-05,1.0164101791991981e-06
Namibia,2005,NAM,2.68471717514959e-05,1.1778619517898581e-06
Namibia,2006,NAM,2.6577384400556135e-05,1.176724767160083e-06
Namibia,2007,NAM,2.610838345864662e-05,1.1257076836497487e-06
Namibia,2008,NAM,2.572358785059199e-05,1.3264473999191584e-06
Namibia,2009,NAM,2.5113762966537857e-05,1.3359594839062845e-06
Namibia,2010,NAM,2.5004939838639222e-05,1.3526600424623596e-06
Namibia,2011,NAM,2.5026076981156852e-05,1.3047150079255655e-06
Namibia,2012,NAM,2.4948273669301073e-05,1.5479130045629237e-06
Nepal,1990,NPL,3.688469818056507e-05,3.677694271107071e-08
Nepal,1991,NPL,3.668615907511577e-05,5.098218007360768e-08
Nepal,1992,NPL,3.5993720767806875e-05,5.9555650618223734e-08
Nepal,1993,NPL,3.657616895449971e-05,6.570317452204573e-08
Nepal,1994,NPL,3.6585347118670914e-05,7.430376240591141e-08
Nepal,1995,NPL,3.6840153287266215e-05,1.0351292957261663e-07
Nepal,1996,NPL,3.6778924435861024e-05,1.0326466824107774e-07
Nepal,1997,NPL,3.734313248801035e-05,1.1359902056898889e-07
Nepal,1998,NPL,3.800438139319508e-05,9.379809451229801e-08
Nepal,1999,NPL,3.789597134293581e-05,1.321733938937646e-07
Nepal,2000,NPL,3.856640244711822e-05,1.2367641849386185e-07
Nepal,2001,NPL,3.9662088531483984e-05,1.2967097264629517e-07
Nepal,2002,NPL,4.0949255093659924e-05,1.0249347687356374e-07
Nepal,2003,NPL,4.2030010737101884e-05,1.0942619893354755e-07
Nepal,2004,NPL,4.29752787315319e-05,9.930831702011596e-08
Nepal,2005,NPL,4.386042322059904e-05,1.1362980790264907e-07
Nepal,2006,NPL,4.4468252369219e-05,9.263063035138127e-08
Nepal,2007,NPL,4.516809964791415e-05,9.621824493877757e-08
Nepal,2008,NPL,4.608424333810588e-05,1.2468733194789704e-07
Nepal,2009,NPL,4.7167256590377734e-05,1.5278651031946234e-07
Nepal,2010,NPL,4.8488861264889465e-05,1.7761508384254855e-07
Nepal,2011,NPL,4.973713811640474e-05,1.9146015577634583e-07
Nepal,2012,NPL,5.119205355707396e-05,2.0015053404790965e-07
Netherlands,1990,NLD,0.0006194537650712203,1.0822112080987138e-05
Netherlands,1991,NLD,0.000620452411837239,1.1295925930792171e-05
Netherlands,1992,NLD,0.0006220930208481652,1.1196873901404925e-05
Netherlands,1993,NLD,0.0006268700368755023,1.1131586303220433e-05
Netherlands,1994,NLD,0.0006194043454140257,1.1102473938814151e-05
Netherlands,1995,NLD,0.0006201905719552732,1.1145615636606907e-05
Netherlands,1996,NLD,0.000622772352953524,1.168361458853412e-05
Netherlands,1997,NLD,0.0006218224692757829,1.1177803871075196e-05
Netherlands,1998,NLD,0.0006206029026544435,1.1170739117305945e-05
Netherlands,1999,NLD,0.0006247759141613682,1.0747125047621794e-05
Netherlands,2000,NLD,0.0006259880908074986,1.0742651115854165e-05
Netherlands,2001,NLD,0.0006305886890213122,1.0981275231862038e-05
Netherlands,2002,NLD,0.0006341415056069663,1.0871788153876954e-05
Netherlands,2003,NLD,0.0006367742720597742,1.103247908729218e-05
Netherlands,2004,NLD,0.0006362625023960834,1.1110074150988047e-05
Netherlands,2005,NLD,0.000633422932097245,1.0840609127475786e-05
Netherlands,2006,NLD,0.0006372531963432748,1.0528019250584587e-05
Netherlands,2007,NLD,0.0006434534171553422,1.0491832591692581e-05
Netherlands,2008,NLD,0.0006513593751225633,1.0632217336279694e-05
Netherlands,2009,NLD,0.0006595157215910479,1.025561686755326e-05
Netherlands,2010,NLD,0.0006659762579208173,1.092521350983311e-05
Netherlands,2011,NLD,0.00066813392009165,1.0079609064214297e-05
Netherlands,2012,NLD,0.0006720675039430111,9.829254223316054e-06
New Zealand,1990,NZL,0.00041363185566700705,7.658870502732897e-06
New Zealand,1991,NZL,0.00040270969242654,7.491229149380561e-06
New Zealand,1992,NZL,0.00040501663872922393,7.975456862134382e-06
New Zealand,1993,NZL,0.00040162587929007333,7.771453166116119e-06
New Zealand,1994,NZL,0.0004030866279005525,7.707194198895028e-06
New Zealand,1995,NZL,0.0003971274105733108,7.623316818206566e-06
New Zealand,1996,NZL,0.0003910635308145766,7.852235798499464e-06
New Zealand,1997,NZL,0.000380622039245762,8.271936900007934e-06
New Zealand,1998,NZL,0.0003739416416775885,7.826615989515073e-06
New Zealand,1999,NZL,0.00037579016583661444,8.204633516727074e-06
New Zealand,2000,NZL,0.0003757351616248024,8.358869015216321e-06
New Zealand,2001,NZL,0.0003769834477515784,8.859480221620925e-06
New Zealand,2002,NZL,0.00037379386501202986,8.748206407496518e-06
New Zealand,2003,NZL,0.0003709827776122368,8.999174116011124e-06
New Zealand,2004,NZL,0.0003709696017125382,8.76729003058104e-06
New Zealand,2005,NZL,0.00036444209874452696,9.052969350976075e-06
New Zealand,2006,NZL,0.00036664978038522197,8.920843091334894e-06
New Zealand,2007,NZL,0.000369542612576353,8.620357024480325e-06
New Zealand,2008,NZL,0.00037363867200338044,8.805403305319497e-06
New Zealand,2009,NZL,0.00037140830451354995,8.046453074884953e-06
New Zealand,2010,NZL,0.0003673078306939113,8.001260486818213e-06
New Zealand,2011,NZL,0.00036765776437043795,7.81611564781022e-06
New Zealand,2012,NZL,0.0003690858526349221,8.154327261178286e-06
Nicaragua,1990,NIC,2.1533223207232095e-05,4.834515187496157e-07
Nicaragua,1991,NIC,2.173030856501611e-05,4.590227276246167e-07
Nicaragua,1992,NIC,2.230567467448746e-05,5.359215770247914e-07
Nicaragua,1993,NIC,2.2902208479531065e-05,5.042091471271829e-07
Nicaragua,1994,NIC,2.3685049662073053e-05,5.44393396263129e-07
Nicaragua,1995,NIC,2.435708311158427e-05,5.834602765098755e-07
Nicaragua,1996,NIC,2.4935298087790455e-05,5.916487251347615e-07
Nicaragua,1997,NIC,2.528257086145685e-05,6.361295287831074e-07
Nicaragua,1998,NIC,2.5649068880976618e-05,6.820159885754536e-07
Nicaragua,1999,NIC,2.5904958753458997e-05,7.123286938813176e-07
Nicaragua,2000,NIC,2.640638816744619e-05,7.26363799968067e-07
Nicaragua,2001,NIC,2.673854665838848e-05,7.552336289498233e-07
Nicaragua,2002,NIC,2.7540646616489886e-05,7.586612375038172e-07
Nicaragua,2003,NIC,2.8553198948274507e-05,8.144269219483071e-07
Nicaragua,2004,NIC,2.9543840498248957e-05,8.127840232385477e-07
Nicaragua,2005,NIC,3.0231998662432503e-05,7.828342937933274e-07
Nicaragua,2006,NIC,3.0415377379082213e-05,7.989560583535315e-07
Nicaragua,2007,NIC,3.0851093393025315e-05,8.115417106483104e-07
Nicaragua,2008,NIC,3.1397418414049574e-05,7.675275117867471e-07
Nicaragua,2009,NIC,3.215248356377864e-05,7.70294416268285e-07
Nicaragua,2010,NIC,3.3028156401913064e-05,7.629863310047895e-07
Nicaragua,2011,NIC,3.380123660655614e-05,8.087269898981128e-07
Nicaragua,2012,NIC,3.4890086503730055e-05,7.544459454910592e-07
Niger,1990,NER,2.4002996410791616e-05,7.189156681776607e-08
Niger,1991,NER,2.293679921803341e-05,6.587304160914642e-08
Niger,1992,NER,2.266146751037648e-05,5.9330278578712846e-08
Niger,1993,NER,2.2418504139745146e-05,6.546697417339438e-08
Niger,1994,NER,2.210927102035072e-05,6.106954739983592e-08
Niger,1995,NER,2.2130584054197312e-05,5.72571525460066e-08
Niger,1996,NER,2.1607147384264554e-05,6.325211673727631e-08
Niger,1997,NER,2.1481883594568088e-05,6.156323859243786e-08
Niger,1998,NER,2.1496372603390903e-05,6.424837769417002e-08
Niger,1999,NER,2.1677674434216932e-05,6.077397355590796e-08
Niger,2000,NER,2.182637849408892e-05,5.9703604982162e-08
Niger,2001,NER,2.2260856581470366e-05,5.4257806428662265e-08
Niger,2002,NER,2.2313490207575678e-05,5.585180833454488e-08
Niger,2003,NER,2.2709213257482683e-05,5.848316265903096e-08
Niger,2004,NER,2.294342465727804e-05,6.054110587470454e-08
Niger,2005,NER,2.3379848130895925e-05,5.1145196456989034e-08
Niger,2006,NER,2.396251450035252e-05,4.7860491433166674e-08
Niger,2007,NER,2.4336689660329362e-05,4.806001501019642e-08
Niger,2008,NER,2.472354179101822e-05,5.189019212011511e-08
Niger,2009,NER,2.524038056069009e-05,5.995087266642827e-08
Niger,2010,NER,2.581318191519313e-05,7.029049271715352e-08
Niger,2011,NER,2.587767513165453e-05,7.650815431850467e-08
Niger,2012,NER,2.5933469409488155e-05,1.0325024936774575e-07
Nigeria,1990,NGA,2.158809541516456e-05,4.0810357843783834e-07
Nigeria,1991,NGA,2.1264525410972537e-05,4.292270100657867e-07
Nigeria,1992,NGA,2.0985640979878183e-05,4.6181246350081995e-07
Nigeria,1993,NGA,2.0690265385809736e-05,4.360395158513756e-07
Nigeria,1994,NGA,1.998613522869858e-05,3.312726057883354e-07
Nigeria,1995,NGA,1.9514569930882104e-05,3.0887773562980085e-07
Nigeria,1996,NGA,1.9260934994492375e-05,3.3155964819013283e-07
Nigeria,1997,NGA,1.8923447907619484e-05,3.603862148157158e-07
